country,chosen_formation,name,positions,role,overall_rating,potential,preferred_foot,height_cm,weight_kgs,predicted_score,age,nationality,weak_foot(1-5),skill_moves(1-5),national_rating,national_team_position,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
Sweden,5-3-2,E. Forsberg,CAM,MF,82.0,83,Right,152.4,73.9,873.1805227272711,27,Sweden,4,4,76.0,LM,84,70,45,85,67,82,81,77,69,87,75,70,81,82,82,73,53,73,62,74,62,43,75,83,66,77,35,26,17
Sweden,5-3-2,P. Wernbloom,CDM,MF,79.0,79,Right,187.96,83.9,873.1805227272711,32,Sweden,3,3,,,58,70,84,75,53,68,54,32,72,74,55,61,53,77,55,81,56,86,86,72,86,82,75,71,66,76,73,79,80
Sweden,5-3-2,A. Ekdal,CM,MF,77.0,77,Right,185.42,74.8,873.1805227272711,29,Sweden,3,3,76.0,LCM,67,60,62,80,66,74,74,70,78,79,54,52,61,74,58,72,66,75,75,69,83,72,70,75,68,76,74,72,64
Sweden,5-3-2,Z. Ibrahimović,ST,FW,85.0,85,Right,195.58,94.8,873.1805227272711,37,Sweden,4,5,,,73,86,83,79,86,79,82,82,73,84,58,59,75,82,39,90,68,61,86,82,84,20,85,79,89,90,28,37,24
Sweden,5-3-2,J. Guidetti,ST,FW,77.0,80,Right,185.42,78.9,873.1805227272711,26,Sweden,3,4,76.0,LS,67,76,75,75,78,76,68,80,53,77,65,65,64,77,60,84,70,64,82,80,75,34,76,65,81,78,55,30,26
Switzerland,4-3-3,Y. Sommer,GK,GK,84.0,85,Right,182.88,78.9,874.040272727272,30,Switzerland,4,1,77.0,GK,13,13,10,40,8,15,12,13,31,25,48,54,55,81,58,23,73,45,68,12,38,21,15,58,24,57,9,19,12
Switzerland,4-3-3,M. Akanji,CB,DF,81.0,87,Right,187.96,84.8,874.040272727272,23,Switzerland,3,2,77.0,LCB,51,36,75,78,40,67,42,27,76,75,72,86,69,81,66,58,78,76,84,45,75,79,33,66,40,76,82,84,80
Switzerland,4-3-3,R. Rodríguez,LB,DF,80.0,83,Left,154.94,77.1,874.040272727272,26,Switzerland,3,4,77.0,LB,86,59,64,78,67,76,82,84,78,78,73,73,73,80,70,78,73,77,75,72,75,80,68,74,83,80,80,78,78
Switzerland,4-3-3,N. Elvedi,CB,DF,78.0,84,Right,187.96,78.0,874.040272727272,22,Switzerland,3,3,77.0,RCB,65,30,79,73,30,69,45,29,55,72,73,77,66,75,54,42,73,78,77,31,69,79,53,59,37,65,76,81,76
Switzerland,4-3-3,K. Mbabu,RB,DF,77.0,83,Right,182.88,83.0,874.040272727272,23,Switzerland,3,3,71.0,SUB,76,44,65,72,39,71,62,38,65,74,90,92,78,69,72,66,78,90,83,44,74,71,72,68,35,71,69,76,74
Switzerland,4-3-3,G. Xhaka,CM,MF,81.0,84,Left,185.42,82.1,874.040272727272,26,Switzerland,2,3,77.0,LDM,73,49,62,86,50,70,75,77,85,80,47,49,49,76,61,90,32,81,77,79,92,71,75,81,63,74,66,72,68
Switzerland,4-3-3,B. Džemaili,CM,MF,77.0,77,Right,152.4,73.0,874.040272727272,32,Switzerland,4,4,,,75,70,66,78,75,77,79,70,74,78,59,65,68,79,68,86,59,77,67,80,78,69,77,77,68,79,78,70,69
Switzerland,4-3-3,D. Zakaria,CM,MF,77.0,85,Right,190.5,79.8,874.040272727272,22,Switzerland,3,3,77.0,SUB,65,60,65,80,28,74,62,46,79,79,74,86,68,73,64,70,65,79,83,53,88,78,63,76,38,74,82,79,77
Switzerland,4-3-3,X. Shaqiri,RW,FW,82.0,82,Left,170.18,72.1,874.040272727272,27,Switzerland,4,5,77.0,CAM,79,71,45,82,76,86,88,84,81,84,84,77,84,80,91,87,52,75,73,84,61,55,74,81,65,82,35,49,48
Switzerland,4-3-3,H. Seferović,ST,FW,76.0,77,Left,187.96,84.8,874.040272727272,27,Switzerland,3,3,79.0,LS,67,77,73,68,74,70,68,64,59,73,65,73,63,76,59,78,75,72,87,69,81,35,82,68,68,72,25,42,40
Switzerland,4-3-3,B. Embolo,ST,FW,76.0,85,Right,185.42,86.2,874.040272727272,22,Switzerland,4,3,,,59,74,69,72,64,78,65,51,70,74,76,79,69,73,73,76,73,71,83,62,63,41,78,69,66,73,26,28,22
Tunisia,4-3-3,M. Hassen,GK,GK,71.0,78,Right,185.42,79.8,871.541545454544,24,Tunisia,2,1,,,20,15,16,24,16,13,10,14,23,24,48,48,63,62,51,18,70,30,55,14,20,16,12,31,21,59,10,16,12
Tunisia,4-3-3,D. Bronn,CB,DF,75.0,82,Right,182.88,74.8,871.541545454544,23,Tunisia,3,3,,,67,61,74,69,62,66,63,53,72,67,68,70,62,72,63,73,71,73,79,62,74,73,53,63,51,68,76,75,75
Tunisia,4-3-3,Y. Benalouane,CB,DF,73.0,73,Right,185.42,86.2,871.541545454544,31,Tunisia,3,2,,,61,24,68,64,51,47,51,52,61,59,49,54,56,65,58,68,77,51,77,39,87,76,46,40,38,63,69,75,69
Tunisia,4-3-3,A. Abdennour,CB,DF,72.0,72,Left,187.96,83.9,871.541545454544,29,Tunisia,3,2,,,56,48,74,58,32,48,48,39,62,51,52,54,60,63,51,74,77,67,83,60,78,72,45,53,51,75,67,73,75
Tunisia,4-3-3,Y. Meriah,CB,DF,72.0,75,Right,190.5,83.0,871.541545454544,25,Tunisia,2,2,,,31,34,66,67,46,57,25,32,68,62,71,74,64,68,58,68,76,62,70,63,70,72,38,46,66,67,74,75,68
Tunisia,4-3-3,E. Skhiri,CDM,MF,77.0,81,Right,185.42,68.9,871.541545454544,23,Tunisia,3,3,,,71,62,73,75,60,74,72,55,74,73,63,69,74,67,64,78,75,76,68,76,74,85,56,67,58,68,79,79,72
Tunisia,4-3-3,S. Khaoui,CAM,MF,72.0,76,Left,182.88,68.0,871.541545454544,23,Tunisia,3,3,,,72,60,34,74,59,74,78,74,71,75,72,72,76,61,69,74,60,66,49,69,42,28,66,71,49,64,51,32,38
Tunisia,4-3-3,K. Laribi,CM,MF,70.0,70,Right,175.26,67.1,871.541545454544,27,Tunisia,5,3,,,68,70,54,72,68,71,68,67,67,74,80,77,83,70,87,69,63,77,51,68,45,44,72,70,70,78,41,52,48
Tunisia,4-3-3,W. Khazri,ST,FW,79.0,79,Right,175.26,82.1,871.541545454544,28,Tunisia,4,4,,,79,79,54,77,69,79,80,79,69,81,75,77,80,79,67,85,44,69,68,83,75,61,81,79,75,80,30,49,30
Tunisia,4-3-3,N. Sliti,LW,FW,76.0,77,Right,172.72,76.2,871.541545454544,26,Tunisia,3,4,,,70,67,49,79,72,81,72,70,66,79,77,75,79,73,84,68,66,81,68,74,59,32,73,75,70,78,31,35,27
Tunisia,4-3-3,H. Harbaoui,ST,FW,73.0,73,Right,185.42,87.1,871.541545454544,34,Tunisia,3,3,,,61,78,78,66,71,66,47,46,48,71,64,55,56,66,56,72,64,60,78,67,81,28,76,58,63,74,19,24,22
Turkey,4-2-3-1,V. Babacan,GK,GK,77.0,78,Right,193.04,86.2,874.1188863636357,30,Turkey,2,1,,,12,15,16,34,14,14,16,12,29,19,49,61,58,67,50,14,74,38,61,12,29,27,17,43,12,62,22,22,15
Turkey,4-2-3-1,O. Toprak,CB,DF,80.0,81,Right,185.42,83.0,874.1188863636357,29,Turkey,4,2,,,49,28,80,74,47,63,44,33,69,70,71,83,64,81,61,62,80,67,78,29,70,78,35,59,43,78,82,83,83
Turkey,4-2-3-1,S. Aziz,CB,DF,77.0,79,Right,182.88,78.9,874.1188863636357,28,Turkey,3,2,76.0,RCB,43,26,78,71,42,52,36,36,66,60,74,72,65,72,62,42,82,74,79,31,80,78,24,44,38,74,74,76,75
Turkey,4-2-3-1,G. Gönül,RB,DF,76.0,76,Right,175.26,74.8,874.1188863636357,34,Turkey,3,3,,,77,58,60,74,57,78,65,48,68,75,76,78,78,79,80,70,78,77,65,65,74,75,76,72,67,78,74,78,73
Turkey,4-2-3-1,C. Erkin,LB,DF,76.0,76,Left,154.94,72.1,874.1188863636357,30,Turkey,2,4,,,80,67,62,74,76,80,84,84,74,79,78,79,77,78,70,82,79,85,66,80,88,70,79,72,74,77,65,73,73
Turkey,4-2-3-1,E. Belözoğlu,CM,MF,79.0,79,Left,170.18,72.1,874.1188863636357,38,Turkey,4,4,,,80,68,43,85,69,78,83,80,86,81,54,38,68,72,81,77,72,58,64,76,87,66,63,85,85,80,65,67,60
Turkey,4-2-3-1,O. Yokuşlu,CDM,MF,77.0,83,Right,190.5,86.2,874.1188863636357,24,Turkey,4,3,76.0,LDM,67,65,78,77,70,74,72,65,72,77,72,74,62,72,62,79,70,87,83,75,81,76,68,71,60,72,73,76,71
Turkey,4-2-3-1,E. Akbaba,CAM,MF,77.0,80,Left,154.94,73.0,874.1188863636357,26,Turkey,3,4,,,71,70,62,76,68,76,76,74,77,77,73,77,76,69,69,77,58,83,61,75,64,51,77,78,75,74,57,55,45
Turkey,4-2-3-1,A. Turan,CM,MF,76.0,76,Right,152.4,76.2,874.1188863636357,32,Turkey,4,4,,,77,71,65,78,78,78,79,64,78,79,72,62,75,71,76,75,78,55,64,75,84,61,77,79,73,79,69,63,60
Turkey,4-2-3-1,Y. Yazıcı,CAM,MF,76.0,83,Left,182.88,73.9,874.1188863636357,22,Turkey,4,4,76.0,RM,77,71,68,76,68,78,79,76,70,77,70,75,76,68,69,78,55,80,69,75,68,40,74,76,60,73,38,54,45
Turkey,4-2-3-1,H. Çalhanoğlu,LW,FW,80.0,83,Right,152.4,76.2,874.1188863636357,25,Turkey,4,4,76.0,CAM,81,65,53,83,77,85,92,90,80,86,73,69,78,78,77,86,46,76,54,88,57,61,75,80,71,78,62,56,56
Ukraine,4-2-3-1,A. Pyatov,GK,GK,77.0,77,Right,190.5,89.8,873.8989090909084,34,Ukraine,3,1,,,13,9,10,29,12,11,14,16,24,12,44,44,56,74,32,19,73,37,78,12,35,23,14,63,15,52,12,9,10
Ukraine,4-2-3-1,I. Ordets,CB,DF,76.0,81,Right,193.04,88.0,873.8989090909084,26,Ukraine,3,2,,,41,46,74,66,59,38,39,46,61,61,61,69,48,71,38,73,56,79,88,57,70,76,38,34,34,68,78,77,73
Ukraine,4-2-3-1,D. Chygrynskyi,CB,DF,76.0,76,Right,187.96,84.8,873.8989090909084,32,Ukraine,3,2,,,40,32,76,69,32,35,43,48,72,58,48,52,40,68,42,53,55,66,87,42,76,74,36,59,38,67,75,80,75
Ukraine,4-2-3-1,B. Butko,RB,DF,75.0,75,Right,182.88,72.1,873.8989090909084,28,Ukraine,4,3,,,74,34,56,71,45,68,61,29,63,70,80,78,76,76,66,66,76,77,63,60,67,75,62,63,36,63,78,72,77
Ukraine,4-2-3-1,M. Morozyuk,RB,DF,75.0,75,Right,175.26,71.2,873.8989090909084,31,Ukraine,4,3,,,77,59,37,76,69,67,69,80,68,69,74,75,78,82,85,68,63,82,37,69,40,73,44,76,49,70,74,72,74
Ukraine,4-2-3-1,Marlos,RM,MF,82.0,82,Left,175.26,68.9,873.8989090909084,30,Ukraine,4,5,,,76,79,53,81,68,87,82,72,73,88,85,82,92,77,84,77,68,78,62,78,58,51,77,82,80,84,45,49,42
Ukraine,4-2-3-1,A. Yarmolenko,RM,MF,80.0,80,Left,190.5,83.0,873.8989090909084,29,Ukraine,2,4,,,80,77,69,78,74,86,83,75,74,83,69,76,73,82,67,83,61,60,76,83,76,54,79,78,85,74,37,35,30
Ukraine,4-2-3-1,T. Stepanenko,CDM,MF,80.0,80,Left,154.94,76.2,873.8989090909084,29,Ukraine,3,3,,,63,53,69,81,56,64,60,45,77,78,71,64,60,78,73,75,71,82,76,70,88,82,54,69,52,81,79,79,77
Ukraine,4-2-3-1,V. Tsygankov,RM,MF,79.0,86,Left,152.4,68.9,873.8989090909084,21,Ukraine,4,4,,,76,75,45,80,68,80,68,71,69,81,82,83,77,78,73,70,50,74,47,72,57,39,75,80,61,79,66,36,37
Ukraine,4-2-3-1,Y. Konoplyanka,LM,MF,78.0,78,Right,152.4,78.0,873.8989090909084,29,Ukraine,3,4,,,72,74,43,77,67,82,83,80,71,81,89,79,83,77,78,76,62,68,63,77,52,37,76,73,75,74,25,30,27
Ukraine,4-2-3-1,A. Besedin,ST,FW,74.0,80,Right,185.42,76.2,873.8989090909084,22,Ukraine,3,3,,,33,74,75,67,62,75,37,27,32,70,73,70,55,79,57,63,63,74,78,65,31,40,80,49,57,68,38,37,31
United States,5-3-2,Z. Steffen,GK,GK,75.0,84,Right,190.5,86.2,873.0197727272712,23,United States,3,1,74.0,GK,14,9,13,46,8,15,13,11,48,28,54,52,58,70,43,27,71,33,69,12,31,19,9,58,37,56,13,12,12
United States,5-3-2,J. Brooks,CB,DF,79.0,84,Left,193.04,78.0,873.0197727272712,26,United States,3,2,74.0,LCB,36,39,82,73,32,65,30,28,72,64,66,76,57,73,51,50,72,61,84,29,75,77,40,57,45,81,79,82,76
United States,5-3-2,T. Chandler,RB,DF,77.0,77,Right,182.88,82.1,873.0197727272712,28,United States,3,2,,,77,55,74,75,57,72,66,43,73,73,74,79,54,74,52,76,69,79,82,60,83,68,71,55,50,71,74,79,79
United States,5-3-2,D. Yedlin,RB,DF,76.0,81,Right,172.72,74.8,873.0197727272712,25,United States,3,3,74.0,RB,69,40,65,70,60,75,70,28,53,73,93,93,85,75,76,73,86,86,66,51,76,68,70,68,38,72,72,75,72
United States,5-3-2,I. Opara,CB,DF,76.0,76,Right,187.96,82.1,873.0197727272712,30,United States,2,2,,,24,30,75,72,44,49,40,45,62,57,81,88,74,73,66,58,90,76,85,29,82,75,50,48,47,65,75,73,71
United States,5-3-2,M. Besler,CB,DF,74.0,74,Left,182.88,77.1,873.0197727272712,32,United States,3,2,,,49,35,69,74,44,58,34,35,78,69,71,73,69,73,70,56,69,80,76,40,69,74,32,60,61,76,77,74,74
United States,5-3-2,C. Pulisic,RM,MF,78.0,86,Right,152.4,68.9,873.0197727272712,20,United States,4,4,74.0,RW,68,66,46,75,70,85,69,58,56,82,93,88,87,77,87,77,82,74,53,58,45,32,70,76,61,69,38,30,41
United States,5-3-2,F. Johnson,LM,MF,77.0,77,Right,182.88,73.9,873.0197727272712,31,United States,4,3,,,76,70,60,76,66,79,72,57,69,76,78,79,73,75,72,69,69,76,60,58,71,65,74,73,53,70,62,75,73
United States,5-3-2,L. Nguyen,CAM,MF,76.0,76,Right,172.72,68.0,873.0197727272712,32,United States,3,4,,,67,70,42,78,68,78,75,72,72,74,74,68,78,75,74,73,45,72,60,71,63,43,71,76,76,78,55,44,34
United States,5-3-2,J. Altidore,ST,FW,75.0,75,Right,182.88,78.9,873.0197727272712,29,United States,4,3,74.0,ST,46,75,75,67,70,70,66,72,50,69,67,73,63,69,51,81,75,68,90,66,80,32,74,69,75,69,15,34,27
United States,5-3-2,G. Zardes,ST,FW,73.0,74,Right,185.42,83.9,873.0197727272712,27,United States,4,3,74.0,SUB,59,73,66,64,66,70,60,30,40,66,83,88,76,69,52,76,78,88,79,62,65,34,73,67,66,64,38,50,30
Uruguay,4-4-2,F. Muslera,GK,GK,81.0,81,Right,190.5,73.9,873.0684772727255,32,Uruguay,2,1,81.0,GK,15,10,12,44,10,25,14,10,47,23,60,62,68,76,62,25,84,45,68,10,32,23,13,58,24,53,12,16,16
Uruguay,4-4-2,D. Godín,CB,DF,90.0,90,Right,187.96,78.0,873.0684772727255,33,Uruguay,3,2,81.0,RCB,55,42,92,79,47,53,49,51,70,76,64,62,58,85,54,67,91,66,88,43,89,88,48,52,50,82,90,89,89
Uruguay,4-4-2,J. Giménez,CB,DF,84.0,88,Right,185.42,79.8,873.0684772727255,24,Uruguay,3,2,81.0,LCB,47,37,81,68,30,47,36,44,58,56,69,70,56,76,43,72,90,67,85,48,89,85,24,27,38,73,88,86,87
Uruguay,4-4-2,S. Coates,CB,DF,82.0,83,Right,195.58,92.1,873.0684772727255,28,Uruguay,3,2,78.0,RCB,17,42,80,70,39,64,39,19,70,62,46,63,32,75,30,50,54,81,94,30,83,80,49,50,65,74,84,85,85
Uruguay,4-4-2,M. Cáceres,CB,DF,78.0,78,Right,154.94,78.0,873.0684772727255,31,Uruguay,3,2,81.0,RB,69,37,76,67,65,60,68,41,65,66,76,78,79,73,74,70,91,69,72,59,78,80,50,58,50,76,80,78,77
Uruguay,4-4-2,L. Torreira,CDM,MF,82.0,87,Right,167.64,64.0,873.0684772727255,23,Uruguay,3,3,81.0,LCM,74,50,59,83,65,78,70,78,77,81,81,74,85,79,93,78,52,85,66,74,86,86,65,74,48,78,84,84,77
Uruguay,4-4-2,M. Vecino,CDM,MF,80.0,81,Right,187.96,81.2,873.0684772727255,27,Uruguay,3,4,81.0,LM,71,61,75,83,62,84,64,58,79,84,74,69,66,83,56,78,67,81,75,77,72,76,74,81,56,81,76,77,73
Uruguay,4-4-2,G. Ramírez,CAM,MF,79.0,79,Left,182.88,77.1,873.0684772727255,28,Uruguay,3,4,,,74,74,57,81,71,80,79,77,77,81,70,69,78,76,73,77,66,62,53,76,69,32,75,80,73,77,30,45,39
Uruguay,4-4-2,D. Laxalt,LM,MF,78.0,79,Left,152.4,68.0,873.0684772727255,26,Uruguay,3,4,81.0,LB,78,60,43,78,49,77,61,60,74,78,86,90,85,72,77,74,65,93,60,66,72,64,68,68,49,76,64,64,68
Uruguay,4-4-2,L. Suárez,ST,FW,91.0,91,Right,182.88,86.2,873.0684772727255,32,Uruguay,4,3,81.0,RS,77,92,82,82,90,86,86,84,69,88,83,73,82,92,83,86,69,90,83,85,87,41,92,84,85,85,62,45,38
Uruguay,4-4-2,E. Cavani,ST,FW,89.0,89,Right,185.42,77.1,873.0684772727255,32,Uruguay,4,3,81.0,LS,70,89,89,78,90,80,77,76,52,82,75,76,77,91,59,87,88,92,78,79,84,48,93,77,85,82,52,45,39
Venezuela,4-1-4-1,W. Faríñez,GK,GK,73.0,83,Right,154.94,81.2,872.7435454545442,21,Venezuela,3,1,69.0,GK,18,20,17,24,15,14,22,18,24,24,46,51,69,63,65,25,78,39,51,18,23,17,15,66,23,40,23,13,21
Venezuela,4-1-4-1,Y. Osorio,CB,DF,75.0,82,Right,187.96,83.9,872.7435454545442,24,Venezuela,2,2,74.0,RCB,33,25,70,64,35,44,31,32,38,59,57,56,49,72,44,40,71,66,87,30,88,67,30,33,40,72,74,76,73
Venezuela,4-1-4-1,R. Rosales,RB,DF,74.0,74,Right,175.26,69.9,872.7435454545442,30,Venezuela,3,3,73.0,RB,75,59,60,71,54,69,66,54,63,73,75,73,80,78,77,74,72,69,65,64,69,75,64,63,48,74,73,72,74
Venezuela,4-1-4-1,W. Ángel,CB,DF,72.0,78,Right,187.96,83.9,872.7435454545442,25,Venezuela,3,2,,,34,21,70,58,24,38,32,25,50,57,53,61,39,68,42,42,76,62,89,37,77,73,27,34,36,63,72,70,66
Venezuela,4-1-4-1,A. González,RB,DF,70.0,72,Right,152.4,74.8,872.7435454545442,26,Venezuela,4,3,,,69,67,60,68,60,72,63,63,59,68,78,83,76,65,73,68,90,83,80,64,68,67,67,58,62,63,68,65,61
Venezuela,4-1-4-1,T. Rincón,CM,MF,77.0,77,Right,152.4,76.2,872.7435454545442,31,Venezuela,3,3,73.0,CM,65,45,58,78,60,76,55,52,76,77,76,69,75,76,81,77,91,87,77,72,82,80,66,72,46,74,72,82,78
Venezuela,4-1-4-1,R. Otero,LM,MF,75.0,76,Right,170.18,62.1,872.7435454545442,26,Venezuela,4,4,68.0,CAM,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47
Venezuela,4-1-4-1,J. Añor,RM,MF,73.0,76,Left,175.26,67.1,872.7435454545442,25,Venezuela,3,3,,,75,69,52,74,60,75,69,77,72,75,67,69,75,64,74,75,60,69,49,73,42,38,73,72,66,68,44,45,39
Venezuela,4-1-4-1,R. Vargas,CAM,MF,72.0,72,Right,175.26,69.9,872.7435454545442,32,Venezuela,4,4,,,67,69,38,71,68,74,68,68,69,74,74,72,73,67,72,66,68,44,58,70,43,26,70,69,64,69,22,26,28
Venezuela,4-1-4-1,E. Bello,RM,MF,71.0,76,Right,152.4,72.1,872.7435454545442,23,Venezuela,4,3,,,65,59,36,72,54,71,62,62,64,71,82,84,76,54,72,61,43,79,48,67,41,22,62,72,55,69,40,37,43
Venezuela,4-1-4-1,J. Martínez,ST,FW,82.0,85,Right,170.18,68.9,872.7435454545442,25,Venezuela,4,3,73.0,LS,53,86,77,68,75,76,68,57,55,79,87,90,91,80,90,81,86,73,74,66,66,20,85,58,70,75,20,20,15
Wales,5-3-2,W. Hennessey,GK,GK,75.0,75,Right,198.12,89.8,873.9959090909084,32,Wales,3,1,75.0,GK,11,12,14,29,10,8,12,11,41,23,40,41,48,67,51,34,41,29,68,10,21,22,14,58,17,55,13,18,13
Wales,5-3-2,B. Davies,LB,DF,80.0,82,Left,182.88,76.2,873.9959090909084,25,Wales,3,3,75.0,LB,82,58,67,79,48,76,72,48,70,78,76,74,70,78,68,65,73,85,69,52,76,79,71,75,54,74,78,83,80
Wales,5-3-2,P. Dummett,LB,DF,75.0,76,Left,182.88,82.1,873.9959090909084,27,Wales,2,3,75.0,SUB,61,41,73,70,33,65,54,52,68,69,65,68,61,75,74,42,75,79,74,35,75,77,56,52,43,65,77,77,81
Wales,5-3-2,J. Chester,CB,DF,74.0,74,Right,154.94,78.9,873.9959090909084,30,Wales,3,2,75.0,SUB,54,33,73,68,27,60,47,44,61,63,68,72,72,67,71,36,84,67,78,31,72,72,44,49,52,73,75,73,76
Wales,5-3-2,J. Collins,CB,DF,72.0,72,Right,187.96,83.0,873.9959090909084,35,Wales,3,2,,,38,38,77,57,36,38,29,60,64,51,30,32,27,64,32,70,60,44,85,51,82,72,34,54,51,63,71,72,73
Wales,5-3-2,A. Williams,CB,DF,72.0,72,Right,182.88,77.1,873.9959090909084,34,Wales,4,2,75.0,RCB,32,37,68,63,34,57,34,23,73,61,43,47,51,66,59,64,63,54,82,40,80,74,28,53,45,66,72,67,70
Wales,5-3-2,A. Ramsey,CM,MF,82.0,82,Right,182.88,76.2,873.9959090909084,28,Wales,3,3,75.0,CAM,75,74,58,84,79,81,70,66,80,82,65,69,73,81,74,81,66,89,67,74,73,69,84,79,75,81,66,70,67
Wales,5-3-2,J. Allen,CM,MF,76.0,76,Right,167.64,62.1,873.9959090909084,28,Wales,3,3,75.0,RDM,73,68,52,77,54,74,66,59,72,74,71,68,82,83,91,67,81,91,60,58,81,74,71,73,60,83,75,77,71
Wales,5-3-2,D. Brooks,RM,MF,75.0,86,Left,182.88,62.1,873.9959090909084,21,Wales,3,4,75.0,RM,69,71,40,76,50,77,65,48,66,75,76,76,85,74,79,67,59,72,49,55,44,34,71,76,58,78,28,31,28
Wales,5-3-2,G. Bale,RW,FW,88.0,88,Left,185.42,82.1,873.9959090909084,29,Wales,3,4,75.0,ST,87,86,84,85,85,87,90,87,80,85,94,95,82,85,65,92,87,75,80,91,65,59,85,79,76,86,54,55,52
Wales,5-3-2,S. Vokes,ST,FW,75.0,75,Right,187.96,89.8,873.9959090909084,29,Wales,3,2,75.0,SUB,59,77,83,68,70,65,61,46,60,76,50,55,50,76,60,80,89,73,84,71,80,42,78,70,79,75,42,38,29
