name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Benjamin Kimpioka,Sweden,Attack,right,183.0,SC1,St. Johnstone FC,250000.0,2,0,2,0,567,24
Ben Parkinson,England,Attack,right,183.0,GB1,Newcastle United,250000.0,0,0,0,0,24,19
Sindre Walle Egeli,Norway,Attack,left,182.0,DK1,FC Nordsjaelland,250000.0,0,0,0,0,10,18
Kostyantyn Bychek,Ukraine,Attack,left,180.0,UKR1,Metalist 1925 Kharkiv,250000.0,3,0,0,1,534,24
Néné Gbamblé,Cote d'Ivoire,Attack,right,173.0,RU1,Akhmat Grozny,250000.0,0,0,0,1,252,22
Zakaria Bakkali,Belgium,Attack,right,170.0,NL1,RKC Waalwijk,250000.0,0,0,0,0,765,29
Andriy Andreychuk,Ukraine,Attack,right,187.0,UKR1,FK Oleksandriya,250000.0,0,0,0,0,393,21
Viktor Klonaridis,Belgium,Attack,right,179.0,GR1,AE Kifisias,250000.0,1,0,0,0,274,32
Juan Garro,Argentina,Attack,right,179.0,GR1,PAS Giannina,250000.0,2,0,1,0,419,32
Carlitos,Spain,Attack,right,176.0,GR1,PAS Lamia 1964,250000.0,4,0,10,4,1660,34
Khyzyr Appaev,Russia,Attack,right,192.0,RU1,Fakel Voronezh,250000.0,7,0,0,2,2258,35
Hernâni,Portugal,Attack,left,180.0,PO1,Rio Ave FC,250000.0,0,0,1,1,549,33
David Toshevski,North Macedonia,Attack,right,187.0,RU1,FK Rostov,250000.0,0,0,0,0,63,23
Alhaji Kamara,Sierra Leone,Attack,right,180.0,DK1,Randers FC,250000.0,1,0,1,0,143,30
Rikelmi,Brazil,Attack,right,160.0,BE1,RWD Molenbeek,250000.0,2,0,0,0,268,23
Joselpho Barnes,Ghana,Attack,right,187.0,BE1,Sint-Truidense VV,250000.0,2,0,1,0,419,23
Midana Cassamá,Guinea-Bissau,Attack,right,185.0,PO1,Portimonense SC,250000.0,2,1,1,0,282,22
Stevie May,Scotland,Attack,right,178.0,SC1,St. Johnstone FC,250000.0,3,0,0,1,712,32
Johannes Selvén,Sweden,Attack,right,175.0,DK1,Odense Boldklub,250000.0,0,0,2,0,483,21
Ziguy Badibanga,Belgium,Attack,right,172.0,UKR1,Chornomorets Odessa,250000.0,4,0,2,5,1989,33
Innes Cameron,Scotland,Attack,right,190.0,SC1,Kilmarnock FC,225000.0,1,0,1,0,163,24
Antonio Satriano,Italy,Attack,right,185.0,NL1,Heracles Almelo,225000.0,0,0,0,0,160,21
Issah Abass,Ghana,Attack,right,173.0,PO1,GD Chaves,225000.0,1,0,0,2,306,26
Görkem Bitin,Türkiye,Attack,left,190.0,TR1,Pendikspor,225000.0,1,0,0,1,324,26
Diallang Jaiyesimi,England,Attack,right,181.0,SC1,St. Johnstone FC,225000.0,1,1,1,1,734,26
Tommaso De Nipoti,Italy,Attack,left,180.0,IT1,Atalanta BC,200000.0,0,0,0,1,1,21
Lasse Wehmeyer,Germany,Attack,right,177.0,NL1,Heracles Almelo,200000.0,0,0,0,0,208,22
Rodrigo Macedo,Portugal,Attack,right,181.0,PO1,Moreirense FC,200000.0,0,0,0,0,61,21
Maksym Marusych,Ukraine,Attack,right,182.0,UKR1,NK Veres Rivne,200000.0,1,1,0,2,686,31
Andriy Bliznichenko,Ukraine,Attack,left,179.0,UKR1,NK Veres Rivne,200000.0,2,0,1,0,395,30
Oso,Spain,Attack,left,183.0,ES1,Sevilla FC,200000.0,0,0,0,0,1,21
Marley Watkins,Wales,Attack,right,178.0,SC1,Kilmarnock FC,200000.0,2,0,11,1,2651,34
Juan Alvina,Brazil,Attack,left,165.0,UKR1,FK Oleksandriya,200000.0,1,0,3,4,415,21
Admir Bajrovic,Sweden,Attack,right,181.0,GR1,Panserraikos,200000.0,1,0,0,0,274,29
Miguel Monteiro,Portugal,Attack,right,187.0,PO1,Gil Vicente FC,200000.0,0,0,1,1,264,21
Achraf Douiri,Netherlands,Attack,right,180.0,NL1,FC Volendam,200000.0,1,0,0,2,381,25
Fabricio Alvarenga,Argentina,Attack,right,178.0,UKR1,Chornomorets Odessa,200000.0,1,0,0,0,463,28
Andriy Chyruk,Ukraine,Attack,right,184.0,UKR1,Metalist 1925 Kharkiv,200000.0,3,0,0,0,425,24
Simon Murray,Scotland,Attack,right,182.0,SC1,Ross County FC,200000.0,6,0,11,4,2607,32
Marco Ramkilde,Denmark,Attack,right,190.0,DK1,Hvidovre IF,200000.0,0,0,0,0,83,26
Sergio Rodelas,Spain,Attack,left,168.0,ES1,Granada CF,200000.0,0,0,0,1,122,20
Miro,Angola,Attack,left,184.0,PO1,Gil Vicente FC,200000.0,0,0,0,0,163,21
Mikael Mandron,France,Attack,left,191.0,SC1,St. Mirren FC,200000.0,2,0,7,2,1769,30
Talha Sarıarslan,Türkiye,Attack,right,186.0,TR1,Kayserispor,200000.0,0,0,0,1,83,21
Nani,Portugal,Attack,both,177.0,TR1,Adana Demirspor,200000.0,6,0,4,2,1093,38
Raymond Owusu,Ghana,Attack,right,178.0,UKR1,Metalist 1925 Kharkiv,200000.0,1,0,1,1,375,22
Dmitriy Barkov,Russia,Attack,right,181.0,RU1,Baltika Kaliningrad,200000.0,0,0,4,1,257,32
Alex Samuel,Wales,Attack,right,183.0,SC1,Ross County FC,200000.0,0,0,1,1,328,29
Christian Gammelgaard,Denmark,Attack,left,185.0,DK1,Vejle Boldklub,200000.0,0,0,0,0,277,21
Mehmet Ali Büyüksayar,Türkiye,Attack,right,166.0,TR1,Konyaspor,200000.0,0,0,0,0,2,20
José de León,Dominican Republic,Attack,right,185.0,ES1,Deportivo Alavés,200000.0,0,0,0,0,3,20
Georgios Tzovaras,Greece,Attack,left,186.0,GR1,Atromitos Athens,200000.0,0,0,0,1,118,25
Joseph Efford,United States,Attack,right,176.0,GR1,PAS Giannina,200000.0,0,0,0,0,130,28
Zé Gomes,Portugal,Attack,right,181.0,UKR1,Chornomorets Odessa,200000.0,1,0,0,0,92,25
Mike van Duinen,Netherlands,Attack,right,185.0,NL1,Excelsior Rotterdam,200000.0,1,0,0,0,92,33
Trévis Dago,France,Attack,right,185.0,FR1,LOSC Lille,200000.0,1,0,0,1,21,20
Rubén Martínez,Spain,Attack,left,167.0,GR1,PAS Lamia 1964,200000.0,2,1,3,1,1212,35
Mohamed-Amine Bouchenna,France,Attack,right,179.0,FR1,Clermont Foot 63,200000.0,1,0,0,0,27,18
Djakaridja Junior Traoré,Cote d'Ivoire,Attack,right,193.0,TR1,Istanbulspor,200000.0,1,0,1,0,480,26
Nazariy Nych,Ukraine,Attack,left,184.0,UKR1,LNZ Cherkasy,200000.0,0,0,0,0,135,25
Mirza Cihan,Türkiye,Attack,right,175.0,TR1,Gaziantep FK,200000.0,0,0,0,0,126,24
John-Kymani Gordon,England,Attack,right,181.0,GB1,Crystal Palace,200000.0,0,0,0,0,111,21
Divaio Bobson,Netherlands,Attack,right,182.0,NL1,PEC Zwolle,200000.0,0,0,0,0,52,20
Cassiano,Brazil,Attack,right,184.0,PO1,GD Estoril Praia,200000.0,2,0,11,3,2065,35
Marcin Listkowski,Poland,Attack,both,178.0,IT1,US Lecce,200000.0,0,0,0,0,7,26
Anton Glushchenko,Ukraine,Attack,right,185.0,UKR1,Vorskla Poltava,200000.0,3,0,1,0,384,20
Christian Doidge,Wales,Attack,right,188.0,SC1,Hibernian FC,200000.0,3,0,5,2,973,32
Luke Jephcott,Wales,Attack,right,177.0,SC1,St. Johnstone FC,200000.0,0,0,0,0,289,25
Greg Stewart,Scotland,Attack,left,178.0,SC1,Kilmarnock FC,200000.0,1,0,0,0,158,34
Pavel Popov,Russia,Attack,right,191.0,RU1,Krylya Sovetov Samara,200000.0,0,0,0,0,78,22
Kaiyne Woolery,England,Attack,right,182.0,GR1,Panserraikos,200000.0,1,0,0,0,411,30
Alexandros Lolis,Greece,Attack,left,180.0,GR1,PAS Giannina,200000.0,1,0,0,0,50,22
İbrahim Yılmaz,Türkiye,Attack,right,184.0,TR1,Istanbulspor,200000.0,2,0,2,0,446,30
Flosard Malçi,Albania,Attack,left,180.0,GR1,PAS Lamia 1964,200000.0,1,0,4,0,539,30
Oleg Vyshnevskyi,Ukraine,Attack,right,179.0,UKR1,Obolon Kyiv,200000.0,2,0,0,1,1051,29
Viktor Bliznichenko,Ukraine,Attack,right,174.0,UKR1,Kryvbas Kryvyi Rig,200000.0,1,0,1,0,171,22
Stav Nachmani,Israel,Attack,right,182.0,SC1,St. Mirren FC,200000.0,0,0,1,0,230,22
Nils Mortimer,Spain,Attack,left,178.0,DK1,Viborg FF,200000.0,1,0,0,0,27,23
Berat Kalkan,North Macedonia,Attack,right,171.0,TR1,Kasimpasa,200000.0,0,0,0,0,5,21
Thuram,Brazil,Attack,right,183.0,TR1,Pendikspor,200000.0,1,0,3,1,851,33
Alexandros Maskanakis,Greece,Attack,right,173.0,GR1,Panserraikos,200000.0,2,0,1,0,490,20
Motez Nourani,Tunisia,Attack,right,177.0,TR1,Adana Demirspor,175000.0,0,0,0,0,166,23
Muhammet Demir,Türkiye,Attack,right,180.0,TR1,Konyaspor,175000.0,1,0,0,1,41,33
Dion Pereira,Antigua and Barbuda,Attack,left,180.0,GB1,Luton Town,175000.0,0,0,2,0,159,25
Zean Dalügge,Denmark,Attack,right,185.0,DK1,Lyngby BK,175000.0,0,0,0,0,5,21
Anton Savin,Ukraine,Attack,right,177.0,UKR1,LNZ Cherkasy,175000.0,3,0,0,3,462,34
Johnny Kenny,Ireland,Attack,right,177.0,SC1,Celtic FC,175000.0,0,0,0,0,156,21
Batuhan Çelik,Türkiye,Attack,right,187.0,TR1,Basaksehir FK,175000.0,0,0,0,0,1,20
Antonis Trimmatis,Greece,Attack,both,176.0,GR1,Atromitos Athens,150000.0,0,0,1,0,153,25
Ibrahim El Kadiri,Morocco,Attack,right,170.0,NL1,FC Volendam,150000.0,0,0,0,0,75,23
Laurent Depoitre,Belgium,Attack,right,191.0,BE1,KAA Gent,150000.0,0,0,1,1,387,36
Danylo Goncharuk,Ukraine,Attack,right,176.0,UKR1,Kryvbas Kryvyi Rig,150000.0,0,0,0,0,1,22
Mohamed Bechikh,France,Attack,right,183.0,FR1,RC Strasbourg Alsace,150000.0,0,0,0,0,12,19
Junior Hoilett,Canada,Attack,right,174.0,SC1,Aberdeen FC,150000.0,2,0,0,3,540,34
Conor McMenamin,Northern Ireland,Attack,left,183.0,SC1,St. Mirren FC,150000.0,4,0,1,2,1435,29
Mykhaylo Shestakov,Ukraine,Attack,right,175.0,UKR1,NK Veres Rivne,150000.0,4,0,1,1,849,34
Trivante Stewart,Jamaica,Attack,right,183.0,IT1,US Salernitana 1919,150000.0,0,0,0,0,141,24
Jean-Baptiste Léo,France,Attack,left,192.0,GR1,PAS Giannina,150000.0,0,0,1,2,569,28
Pablo Sáenz,Spain,Attack,left,175.0,ES1,Granada CF,150000.0,0,0,0,0,18,23
Aboubacar Ali Abdallah,France,Attack,right,182.0,FR1,RC Strasbourg Alsace,150000.0,0,0,0,1,126,18
Kurtis Guthrie,England,Attack,right,191.0,SC1,Livingston FC,150000.0,2,0,1,1,1207,31
Lewis Jamieson,Scotland,Attack,left,169.0,SC1,St. Mirren FC,150000.0,0,0,1,0,735,22
Aaron Malouda,France,Attack,right,183.0,FR1,LOSC Lille,150000.0,0,0,0,0,1,19
Igor Henrique,Brazil,Attack,left,172.0,UKR1,Metalist 1925 Kharkiv,150000.0,1,0,0,0,146,20
Kosmas Tsilianidis,Greece,Attack,right,177.0,GR1,PAS Lamia 1964,150000.0,1,0,0,0,106,30
Andy Visser,Netherlands,Attack,left,193.0,NL1,Vitesse Arnhem,150000.0,0,0,0,0,336,20
Iñigo Arguibide,Spain,Attack,right,178.0,ES1,CA Osasuna,150000.0,0,0,0,0,16,19
Fodé Koita,Guinea,Attack,right,186.0,TR1,Sivasspor,150000.0,5,1,8,0,1304,34
Pedro Conde,Spain,Attack,right,181.0,GR1,PAS Giannina,150000.0,2,0,7,1,1247,36
Kiril Popov,Ukraine,Attack,right,187.0,UKR1,FK Minaj,150000.0,0,1,0,0,182,21
Richard Sukuta-Pasu,Germany,Attack,right,190.0,DK1,Vejle Boldklub,125000.0,0,0,0,0,24,34
Conor Wilkinson,Ireland,Attack,left,191.0,SC1,Motherwell FC,125000.0,3,0,3,1,646,30
Quincy Hoeve,Bonaire,Attack,right,190.0,NL1,FC Volendam,125000.0,2,0,0,1,341,21
Onur Arı,Türkiye,Attack,left,195.0,TR1,Hatayspor,125000.0,0,0,0,0,11,23
Maxuel,Brazil,Attack,right,186.0,PO1,SC Farense,125000.0,1,0,0,0,33,25
Diego van Oorschot,Netherlands,Attack,both,173.0,NL1,Heracles Almelo,125000.0,0,0,0,0,23,19
Kirill Moiseev,Russia,Attack,right,178.0,RU1,FK Rostov,125000.0,0,0,0,0,13,20
Guilherme Smith,Brazil,Attack,right,183.0,UKR1,Zorya Lugansk,100000.0,0,0,0,0,11,21
Dominic Sadi,England,Attack,left,174.0,GB1,AFC Bournemouth,100000.0,0,0,0,0,8,21
Ruslan Nepeypiev,Ukraine,Attack,right,178.0,UKR1,Rukh Lviv,100000.0,0,0,0,0,36,21
Adel Mahamoud,Comoros,Attack,right,178.0,FR1,FC Nantes,100000.0,0,0,0,0,9,21
Danylo Kolesnyk,Ukraine,Attack,right,188.0,UKR1,FK Minaj,100000.0,0,0,0,0,8,23
Anton Shamonin,Russia,Attack,right,194.0,RU1,FK Rostov,100000.0,0,0,0,0,1,19
Marco Matias,Portugal,Attack,right,177.0,PO1,SC Farense,100000.0,4,0,3,5,2646,35
Jonathan Obika,England,Attack,right,182.0,SC1,Motherwell FC,100000.0,0,0,1,0,270,34
Baran Demiroğlu,Türkiye,Attack,right,185.0,TR1,Galatasaray,100000.0,0,0,0,0,15,19
Danylo Golub,Ukraine,Attack,right,176.0,UKR1,FK Minaj,100000.0,1,0,0,0,183,21
Ichem Ferrah,France,Attack,left,171.0,FR1,LOSC Lille,100000.0,0,0,0,0,2,19
Wendell,Brazil,Attack,right,172.0,UKR1,Zorya Lugansk,100000.0,12,0,4,2,2570,20
Tiago Machado,Portugal,Attack,left,185.0,PO1,Boavista FC,100000.0,0,0,0,0,20,20
Samu,Portugal,Attack,right,180.0,PO1,Casa Pia AC,100000.0,7,0,5,2,2953,18
Ozan Demirbağ,Türkiye,Attack,right,178.0,TR1,Adana Demirspor,100000.0,0,0,0,0,73,16
Luka Bagatelia,Russia,Attack,right,183.0,RU1,Fakel Voronezh,100000.0,1,0,0,0,206,20
Amine Rehmi,Netherlands,Attack,left,186.0,PO1,Rio Ave FC,100000.0,0,0,0,0,90,22
Denys Svityukha,Ukraine,Attack,left,186.0,UKR1,NK Veres Rivne,100000.0,0,0,0,1,144,22
Thiago Cunha,Brazil,Attack,left,172.0,UKR1,Vorskla Poltava,100000.0,0,0,0,0,59,21
Imran Aznaurov,Russia,Attack,right,175.0,RU1,FK Rostov,100000.0,1,0,0,1,268,20
Darío Serra,Spain,Attack,right,180.0,NL1,Go Ahead Eagles,100000.0,0,0,0,1,20,22
Ukra,Portugal,Attack,right,176.0,PO1,Rio Ave FC,100000.0,1,0,0,0,91,36
Ivan Bober,Russia,Attack,right,179.0,RU1,Krylya Sovetov Samara,100000.0,0,0,0,0,71,19
Denys Oliynyk,Ukraine,Attack,both,176.0,UKR1,LNZ Cherkasy,100000.0,4,0,3,1,906,37
Louie Marsh,England,Attack,right,186.0,GB1,Sheffield United,100000.0,0,0,0,0,45,20
Hayrullah Erkip,Türkiye,Attack,left,175.0,TR1,Kayserispor,100000.0,0,0,0,0,61,21
Tammer Bany,Denmark,Attack,right,181.0,DK1,Randers FC,100000.0,1,0,0,0,192,21
Oğuzhan Akgün,Türkiye,Attack,left,175.0,TR1,Besiktas JK,100000.0,0,0,0,0,1,23
Leandro Kappel,Suriname,Attack,left,183.0,TR1,Pendikspor,100000.0,0,0,1,1,368,35
Zé Manuel,Portugal,Attack,right,181.0,PO1,Rio Ave FC,100000.0,2,0,2,0,690,34
Ivan Golovkin,Ukraine,Attack,left,178.0,UKR1,Zorya Lugansk,100000.0,0,0,0,0,33,24
Nikolaos Tsoukalos,Greece,Attack,left,183.0,GR1,PAS Lamia 1964,100000.0,0,0,0,0,67,32
Adam Le Fondre,England,Attack,right,180.0,SC1,Hibernian FC,100000.0,0,0,5,2,1045,38
Zoran Tosic,Serbia,Attack,left,171.0,GR1,PAS Lamia 1964,100000.0,2,0,0,4,776,37
Simon Makienok,Denmark,Attack,right,201.0,DK1,Hvidovre IF,100000.0,1,0,5,1,651,34
Nikita Burmistrov,Russia,Attack,left,186.0,RU1,FC Sochi,100000.0,4,0,4,2,1548,35
Denis Yanakov,Ukraine,Attack,right,185.0,UKR1,NK Veres Rivne,100000.0,0,0,3,0,459,26
Efecan Barlık,Türkiye,Attack,right,193.0,TR1,Basaksehir FK,100000.0,0,0,0,0,9,22
Matvey Ivakhnov,Russia,Attack,right,188.0,RU1,Fakel Voronezh,75000.0,1,0,0,0,197,21
Abdulla Abdullaev,Ukraine,Attack,right,184.0,UKR1,Metalist 1925 Kharkiv,75000.0,0,0,0,1,137,22
Andreas Bredahl,Denmark,Attack,right,182.0,DK1,Vejle Boldklub,75000.0,0,0,0,0,118,21
Oumar Diouf,Senegal,Attack,left,180.0,TR1,Caykur Rizespor,75000.0,0,0,0,0,52,21
Ege Bilsel,Türkiye,Attack,right,175.0,TR1,Antalyaspor,75000.0,1,0,0,0,59,21
Arda Kılıç,Türkiye,Attack,right,179.0,TR1,Besiktas JK,75000.0,1,0,0,0,91,20
Güvenç Usta,Türkiye,Attack,left,180.0,TR1,Caykur Rizespor,75000.0,0,0,0,0,9,20
Ali Demirel,Türkiye,Attack,right,182.0,TR1,Kasimpasa,75000.0,0,0,0,1,11,22
Sarp Yavrucu,Türkiye,Attack,right,180.0,TR1,Kasimpasa,75000.0,0,0,0,0,2,19
Danny Lloyd,England,Attack,left,173.0,SC1,Livingston FC,75000.0,1,0,0,0,81,33
Brahim Darri,Netherlands,Attack,right,175.0,TR1,Fatih Karagümrük,75000.0,0,0,0,0,44,30
Gökhan Töre,Türkiye,Attack,left,176.0,TR1,Konyaspor,75000.0,0,0,0,0,45,33
Amilcar Djau Codjovi,Spain,Attack,left,182.0,UKR1,Vorskla Poltava,50000.0,0,0,0,0,11,22
İzzet Topatar,Türkiye,Attack,right,177.0,TR1,Istanbulspor,50000.0,1,0,0,0,39,23
Azad Demir,Türkiye,Attack,right,181.0,TR1,Besiktas JK,50000.0,0,0,0,0,5,20
Dylan Wells,Scotland,Attack,right,170.0,SC1,Motherwell FC,50000.0,0,0,0,0,9,18
Vladyslav Ostrovskyi,Ukraine,Attack,right,185.0,UKR1,Vorskla Poltava,50000.0,0,0,0,0,53,20
Artem Slesar,Ukraine,Attack,right,181.0,UKR1,Zorya Lugansk,50000.0,1,0,0,0,128,20
Artem Gusol,Ukraine,Attack,right,184.0,UKR1,Kolos Kovalivka,50000.0,0,0,0,0,71,19
Eren Arda Şan,Türkiye,Attack,right,193.0,TR1,Istanbulspor,50000.0,0,0,0,0,32,18
Yassin Tallal,Morocco,Attack,right,173.0,ES1,Getafe CF,50000.0,0,0,0,0,2,19
Ivan Demydenko,Ukraine,Attack,right,193.0,UKR1,FK Minaj,50000.0,0,0,0,0,142,21
Klayver,Brazil,Attack,right,178.0,UKR1,Rukh Lviv,50000.0,0,0,0,0,6,21
Denis Rubanov,Russia,Attack,right,192.0,RU1,FC Sochi,50000.0,0,0,0,0,111,20
Michael Opoku,Denmark,Attack,right,181.0,DK1,Lyngby BK,50000.0,0,0,0,0,18,19
Pavlo Tyshchuk,Ukraine,Attack,right,180.0,UKR1,FK Minaj,50000.0,0,0,0,0,7,27
Rocco Vata,Ireland,Attack,right,184.0,SC1,Celtic FC,50000.0,1,0,1,0,29,19
Breyton Fougeu,France,Attack,right,175.0,TR1,Adana Demirspor,50000.0,0,0,0,0,10,21
Kieran Offord,Scotland,Attack,right,171.0,SC1,St. Mirren FC,50000.0,0,0,0,0,15,20
Rafael Martins,Brazil,Attack,right,177.0,PO1,Casa Pia AC,50000.0,1,0,0,0,78,35
Sofiane Sidi Ali,France,Attack,right,175.0,FR1,Olympique Marseille,50000.0,0,0,0,0,16,29
Berkay Tekke,Türkiye,Attack,right,186.0,TR1,Istanbulspor,25000.0,0,0,0,0,1,21
Maksym Yermolenko,Ukraine,Attack,left,190.0,UKR1,Obolon Kyiv,25000.0,0,0,0,0,45,26
Emirhan Delibaş,Türkiye,Attack,left,183.0,TR1,Besiktas JK,25000.0,0,0,0,0,9,22
Harry McKirdy,England,Attack,right,175.0,SC1,Hibernian FC,20000.0,0,0,0,0,27,27
